338706,736166,40
338708,167970,21
338710,390789,48
338715,821847,65
338720,342788,48
338735,256167,44
338748,846180,65
338755,660183,64
338757,613403,64
338763,141729,21
338785,154579,21
338785,918362,69
338801,393002,48
338808,459594,19
338809,231027,44
338859,419707,19
338867,835277,65
338873,642041,64
338883,335317,48
338900,275131,44
338908,880878,69
338924,477775,19
338936,327647,48
338948,427737,19
338948,833866,65
338949,182142,21
338954,249397,44
338959,746208,40
338959,446712,19
338973,260571,44
338983,744217,40
338988,281699,44
338997,526746,36
338997,306443,44
338999,620590,64
339002,118351,84
339008,339848,48
339021,656035,64
339031,510565,36
339045,518065,36
339046,651513,64
339082,724298,40
339088,824543,65
339096,878710,69
339098,104381,84
339109,342168,48
339110,593076,64
339116,798617,65
339120,489287,19
339120,337436,48
339125,266426,44
339131,284635,44
339135,686418,40
339137,666833,64
339141,424722,19
339149,636013,64
339152,526742,36
339153,810997,65
339154,436831,19
339158,913945,69
339158,215277,21
339161,84896,84
339162,820301,65
339193,264544,44
339200,468136,19
339203,401848,48
339229,506174,36
339230,273539,44
339239,240626,44
339244,551162,36
339246,812053,65
339246,461451,19
339246,68847,84
339251,922134,69
339258,735731,40
339264,931878,69
339277,733973,40
339285,270788,44
339295,167733,21
339323,46913,84
339335,349136,48
339339,542462,36
339353,416742,19
339358,173806,21
339364,588620,64
339385,466989,19
339387,76425,84
339391,726805,40
339393,55681,84
339404,616921,64
339406,356548,48
339408,794586,65
339409,334518,48
339420,896199,69
339429,399302,48
339444,82859,84
339469,554417,36
339478,443126,19
339479,792357,65
339484,321620,48
339495,193251,21
339504,751833,40
339509,551907,36
339516,611219,64
339519,256726,44
339520,528629,36
339521,668584,64
339522,264245,44
339531,280430,44
339538,737637,40
339539,808065,65
339550,427599,19
339555,157891,21
339565,82874,84
339570,783394,65
339578,152264,21
339602,924755,69
339610,530004,36
339620,752480,40
339624,909719,69
339637,222524,44
339642,414590,19
339642,474172,19
339661,339748,48
339666,258898,44
339669,925377,69
339672,856610,65
339707,44274,84
339714,450062,19
339726,640471,64
339747,101473,84
339753,696132,40
339764,686888,40
339767,426984,19
339771,282927,44
339774,931439,69
339790,448115,19
339808,707306,40
339813,368652,48
339813,457288,19
339829,737729,40
339830,348632,48
339832,550400,36
339833,493725,19
339850,215039,21
339853,634906,64
339871,734020,40
339874,350179,48
339876,469905,19
339880,185988,21
339881,92928,84
339890,731135,40
339893,251480,44
339899,275256,44
339904,596984,64
339906,556747,36
339943,636438,64
339957,170804,21
339976,820392,65
339979,899025,69
339984,100194,84
340014,255554,44
340016,631385,64
340022,96097,84
340024,272980,44
340025,913967,69
340026,545885,36
340037,653822,64
340039,167293,21
340042,733144,40
340048,188186,21
340053,570253,36
340072,704996,40
340080,74802,84
340084,361687,48
340092,563641,36
340095,491697,19
340098,188791,21
340106,655467,64
340108,741943,40
340129,350896,48
340134,228930,44
340141,869542,69
340142,87070,84
340152,356807,48
340208,108193,84
340217,557066,36
340234,730603,40
340234,440082,19
340241,645504,64
340244,204772,21
340248,474279,19
340249,199359,21
340274,893452,69
340274,353095,48
340279,630666,64
340302,822101,65
340310,388144,48
340312,745478,40
340312,441362,19
340313,193643,21
340321,821199,65
340326,58798,84
340329,388969,48
340341,914812,69
340359,348103,48
340365,950509,69
340373,120248,84
340376,709347,40
340377,534155,36
340381,721505,40
340384,702457,40
340393,87931,84
340396,571647,36
340396,248730,44
340407,45669,84
340418,305164,44
340419,50443,84
340425,841329,65
340427,156478,21
340428,167144,21
340428,379479,48
340432,677855,64
340434,376709,48
340448,828302,65
340453,734981,40
340488,476274,19
340489,818478,65
340505,255520,44
340535,246199,44
340539,171367,21
340540,69156,84
340552,874056,69
340557,537710,36
340563,246579,44
340566,216626,21
340568,281326,44
340569,84061,84
340572,525029,36
340573,595324,64
340578,201800,21
340578,270449,44
340586,115111,84
340587,561900,36
340595,745702,40
340615,46693,84
340617,180970,21
340623,730494,40
340629,589892,64
340669,830250,65
340676,521330,36
340680,335301,48
340700,710474,40
340766,186518,21
340767,480481,19
340767,924745,69
340770,407482,19
340777,368672,48
340778,517064,36
340787,221244,44
340799,111670,84
340803,106579,84
340808,916521,69
340814,437612,19
340819,74563,84
340823,430493,19
340825,369444,48
340827,362472,48
340847,319667,48
340854,533228,36
340854,848902,65
340855,477426,19
340859,467416,19
340861,751430,40
340870,733649,40
340879,587619,64
340886,353088,48
340892,642146,64
340897,566091,36
340936,238025,44
340946,144914,21
340947,830920,65
340949,531768,36
340960,700462,40
340968,650076,64
340973,381864,48
340983,234050,44
340985,299619,44
341004,341030,48
341012,555743,36
341015,809113,65
341018,685322,40
341018,157058,21
341020,459636,19
341023,424591,19
341034,94067,84
341034,183160,21
341042,821351,65
341045,710378,40
341053,167255,21
341079,232182,44
341084,380827,48
341084,258607,44
341086,931296,69
341087,803352,65
341088,373446,48
341098,612986,64
341101,811726,65
341113,261508,44
341126,349530,48
341144,457374,19
341144,731920,40
341146,263482,44
341151,77947,84
341162,83579,84
341165,896020,69
341166,233724,44
341168,811515,65
341170,899430,69
341181,244774,44
341186,538839,36
341186,550000,36
341187,671666,64
341197,423653,19
341217,161467,21
341231,627131,64
341237,921623,69
341257,624256,64
341275,152419,21
341275,621248,64
341283,502601,36
341301,531432,36
341339,826081,65
341342,115368,84
341345,703601,40
341348,93288,84
341354,469241,19
341368,65809,84
341376,392403,48
341378,796222,65
341385,932031,69
341403,166552,21
341407,235200,44
341408,87284,84
341416,635628,64
341421,753305,40
341433,287387,44
341433,656716,64
341444,239060,44
341453,727159,40
341458,719524,40
341464,642087,64
341464,839893,65
341468,928398,69
341474,113573,84
341479,551981,36
341493,565870,36
341498,837232,65
341499,247304,44
341501,397749,48
341507,654292,64
341522,206488,21
341525,84282,84
341535,371530,48
341540,443040,19
341546,745472,40
341555,826286,65
341562,831756,65
341564,816972,65
341565,75905,84
341582,188071,21
341593,471589,19
341594,183401,21
341604,904896,69
341606,110378,84
341617,525657,36
341629,598500,64
341637,446792,19
341645,861900,65
341655,603993,64
341659,222226,44
341660,868564,69
341665,32790,84
341668,426016,19
341670,171082,21
341674,535256,36
341678,154160,21
341686,827153,65
341721,299795,44
341733,714004,40
341740,90230,84
341744,90912,84
341746,265504,44
341749,371896,48
341760,150271,21
341779,180742,21
341800,81630,84
341808,469907,19
341812,736502,40
341816,625458,64
341822,71661,84
341830,280076,44
341832,89954,84
341834,280753,44
341838,282473,44
341850,516764,36
341854,701708,40
341854,510955,36
341867,361213,48
341876,173250,21
341878,469530,19
341881,90448,84
341885,165217,21
341893,621061,64
341913,834456,65
341913,93519,84
341923,253483,44
341928,702474,40
341930,377932,48
341938,662814,64
341952,269313,44
341956,543836,36
341970,668821,64
341993,681946,40
341994,405239,19
342004,943813,69
342011,461466,19
342033,641018,64
342043,632155,64
342054,521229,36
342058,433598,19
342067,889194,69
342069,144209,21
342071,898847,69
342074,279884,44
342077,82068,84
342082,102318,84
342097,562416,36
342099,690410,40
342103,83099,84
342108,92494,84
342108,731651,40
342112,180383,21
342117,70398,84
342122,222462,44
342131,735388,40
342132,540098,36
342139,514450,36
342145,532895,36
342153,245027,44
342160,712348,40
342163,380155,48
342163,122364,84
342164,791333,65
342171,344570,48
342174,726218,40
342183,354385,48
342184,149576,21
342187,535102,36
342187,564956,36
342191,938431,69
342201,762512,40
342217,76588,84
342218,75061,84
342219,263178,44
342220,156450,21
342225,832455,65
342230,79827,84
342241,332774,48
342246,911887,69
342257,138587,21
342260,624958,64
342264,622435,64
342267,73675,84
342282,723047,40
342303,828400,65
342303,625858,64
342312,704441,40
342315,598946,64
342319,570713,36
342320,729750,40
342329,637376,64
342337,797329,65
342354,891064,69
342357,538687,36
342367,467033,19
342379,291044,44
342380,930633,69
342394,535131,36
342395,247219,44
342397,119659,84
342399,540391,36
342404,730925,40
342407,799557,65
342412,431437,19
342421,201905,21
342429,93890,84
342470,272208,44
342479,694728,40
342484,936425,69
342484,353589,48
342489,669377,64
342493,683722,40
342501,162087,21
342521,103221,84
342525,914410,69
342540,378693,48
342544,292541,44
342549,169528,21
342551,295779,44
342552,350628,48
342566,856796,65
342567,524056,36
342568,485561,19
342590,912918,69
342597,198877,21
342600,725660,40
342616,144350,21
342627,595121,64
342631,551374,36
342635,468435,19
342638,552562,36
342639,57876,84
342639,462067,19
342652,795257,65
342671,230666,44
342682,820559,65
342711,772706,65
342724,809798,65
342724,909413,69
342727,278097,44
342730,920112,69
342737,80211,84
342740,166890,21
342742,637644,64
342748,675831,64
342753,661210,64
342757,262362,44
342758,474062,19
342767,397619,48
342771,370187,48
342775,372829,48
342779,550489,36
342792,295917,44
342799,750254,40
342799,85002,84
342815,782185,65
342819,87419,84
342832,639854,64
342834,651037,64
342836,746116,40
342845,727848,40
342859,924642,69
342865,193125,21
342866,67929,84
342867,714456,40
342869,469482,19
342883,109062,84
342888,787396,65
342898,207307,21
342900,75158,84
342905,300528,44
342913,516505,36
342930,250575,44
342932,451639,19
342937,172436,21
342938,603770,64
342941,629100,64
342947,166929,21
342949,350093,48
342949,555157,36
342950,941321,69
342951,222308,44
342961,185193,21
342964,781599,65
342970,461377,19
342972,454125,19
342976,639488,64
342984,755750,40
342998,795185,65
343006,320443,48
343010,448421,19
343014,437705,19
343022,181258,21
343024,604459,64
343035,672599,64
343045,462580,19
343047,489131,19
343054,881268,69
343077,86562,84
343080,741979,40
343082,369659,48
343099,162742,21
343109,390372,48
343123,90403,84
343136,690036,40
343138,844364,65
343139,152232,21
343141,385556,48
343170,427342,19
343177,245709,44
343184,100741,84
343197,701744,40
343204,500248,36
343218,240150,44
343224,765194,40
343228,877003,69
343236,396246,48
343238,629635,64
343240,283155,44
343260,164854,21
343260,515575,36
343264,59102,84
343288,617317,64
343290,731540,40
343294,412572,19
343295,518060,36
343299,632739,64
343300,543963,36
343304,611239,64
343316,553087,36
343317,722199,40
343319,147978,21
343324,811849,65
343324,611809,64
343326,323662,48
343334,507038,36
343336,887919,69
343339,490525,19
343340,282418,44
343356,909965,69
343367,228883,44
343371,465639,19
343375,416655,19
343381,730502,40
343383,860786,65
343388,428624,19
343394,910603,69
343411,718285,40
343414,788693,65
343417,369685,48
343457,939902,69
343465,539601,36
343473,636186,64
343480,78770,84
343488,729182,40
343489,174050,21
343492,168301,21
343501,524623,36
343502,827554,65
343507,817896,65
343507,545038,36
343508,252195,44
343511,503884,36
343522,734851,40
343531,376219,48
343554,922953,69
343559,395689,48
343570,252884,44
343571,843935,65
343582,462194,19
343588,277228,44
343592,289627,44
343592,53508,84
343597,165153,21
343604,110164,84
343609,453019,19
343617,897615,69
343633,475892,19
343637,904898,69
343650,381700,48
343653,827980,65
343660,379395,48
343675,262030,44
343685,443064,19
343686,452507,19
343691,349971,48
343693,582001,36
343696,891119,69
343703,173905,21
343724,454772,19
343726,335915,48
343733,670687,64
343741,919767,69
343745,446973,19
343750,154123,21
343764,920347,69
343781,715956,40
343793,423339,19
343795,210659,21
343800,31138,84
343802,555359,36
343805,361334,48
343807,442266,19
343807,725466,40
343808,445011,19
343824,798329,65
343834,475407,19
343858,187711,21
343865,538919,36
343879,582477,36
343881,159513,21
343885,501716,36
343895,878563,69
343899,799972,65
343912,206915,21
343916,215278,21
343924,709772,40
343926,450561,19
343946,652202,64
343954,539888,36
343954,898840,69
343963,637647,64
343974,655422,64
343975,210348,21
343983,110170,84
343994,624449,64
343998,704243,40
344003,478113,19
344008,49938,84
344023,266824,44
344028,432604,19
344036,519812,36
344036,254468,44
344038,108848,84
344044,345208,48
344045,800159,65
344047,915245,69
344056,174679,21
344060,450020,19
344063,109247,84
344066,525329,36
344072,972502,69
344076,65951,84
344080,541354,36
344087,516027,36
344091,206842,21
344094,70840,84
344110,78890,84
344111,285147,44
344112,419287,19
344113,83034,84
344116,937346,69
344121,72743,84
344122,713471,40
344127,99952,84
344130,365136,48
344138,815150,65
344152,879695,69
344157,908372,69
344171,738494,40
344180,878506,69
344184,291797,44
344190,610165,64
344191,527281,36
344195,833417,65
344199,332578,48
344202,278517,44
344202,211972,21
344202,859338,65
344221,815411,65
344225,487258,19
344228,469907,19
344230,624715,64
344231,352952,48
344232,360485,48
344241,450731,19
344246,614390,64
344259,552511,36
344267,727050,40
344271,628022,64
344273,432146,19
344284,751762,40
344294,645206,64
344308,380923,48
344308,571592,36
344321,284146,44
344326,432392,19
344327,262793,44
344329,194722,21
344334,700969,40
344334,552761,36
344339,434234,19
344343,182881,21
344344,62519,84
344348,557980,36
344351,758141,40
344364,351856,48
344385,733622,40
344392,907224,69
344409,563458,36
344415,439307,19
344416,176909,21
344417,397684,48
344432,746655,40
344438,452065,19
344444,837809,65
344459,345492,48
344468,100676,84
344469,257094,44
344474,600509,64
344477,63580,84
344480,336219,48
344483,277913,44
344488,192095,21
344504,649310,64
344517,754453,40
344521,490609,19
344522,565050,36
344522,259288,44
344531,470990,19
344531,157727,21
344538,235543,44
344539,101842,84
344545,100345,84
344546,639075,64
344550,932095,69
344559,647667,64
344572,765083,40
344573,687195,40
344573,62146,84
344580,464504,19
344591,165577,21
344610,700415,40
344615,399514,48
344619,734938,40
344620,264745,44
344623,635601,64
344626,642048,64
344631,371859,48
344632,432928,19
344634,488171,19
344640,455276,19
344643,165227,21
344651,340498,48
344657,914200,69
344658,76097,84
344661,821683,65
344677,733905,40
344679,452744,19
344680,440109,19
344683,565021,36
344686,149834,21
344686,358731,48
344688,230920,44
344697,323080,48
344705,339635,48
344715,711176,40
344729,433824,19
344732,912657,69
344742,406967,19
344772,117435,84
344779,169053,21
344787,839932,65
344802,114091,84
344812,802898,65
344826,715942,40
344865,76101,84
344868,535819,36
344883,246111,44
344885,359537,48
344900,160462,21
344904,553097,36
344905,663134,64
344918,461542,19
344924,475922,19
344925,658200,64
344929,658981,64
344932,274640,44
344951,880523,69
344957,370692,48
344960,394763,48
344960,617014,64
344972,98684,84
344988,681479,40
344992,657474,64
344999,189251,21
345019,352639,48
345020,632820,64
345028,528976,36
345036,727369,40
345042,223453,44
345061,644270,64
345063,301749,44
345064,268055,44
345072,273628,44
345077,836057,65
345078,638683,64
345079,709611,40
345085,815589,65
345087,336969,48
345089,940760,69
345094,658588,64
345107,767964,40
345115,463077,19
345123,424287,19
345124,623431,64
345129,110181,84
345135,732029,40
345135,739197,40
345136,445027,19
345150,929661,69
345153,813056,65
345164,646401,64
345169,571329,36
345172,158575,21
345187,152262,21
345189,493492,19
345193,893789,69
345206,796025,65
345216,164163,21
345218,936250,69
345219,460438,19
345224,818883,65
345225,211460,21
345235,347724,48
345243,728611,40
345252,273852,44
345270,368490,48
345282,348910,48
345284,904400,69
345285,396073,48
345298,715736,40
345308,643420,64
345318,600439,64
345321,541335,36
345327,660857,64
345332,532973,36
345345,857667,65
345347,485273,19
345353,97877,84
345355,150919,21
345356,145697,21
345359,902498,69
345364,628357,64
345366,667127,64
345375,552793,36
345388,873021,69
345392,357968,48
345401,935672,69
345414,328776,48
345427,325229,48
345437,622697,64
345437,141371,21
345438,735123,40
345443,31155,84
345447,430050,19
345456,336668,48
345459,761424,40
345462,719752,40
345466,553390,36
345489,333594,48
345493,242363,44
345498,235752,44
345499,904713,69
345510,132542,21
345517,839561,65
345535,186210,21
345535,169693,21
345549,215013,21
345550,317961,48
345550,118636,84
345551,422219,19
345557,331023,48
345561,737399,40
345561,477272,19
345566,903009,69
345575,408580,19
345588,172672,21
345594,920244,69
345600,191990,21
345610,703288,40
345621,363056,48
345621,797573,65
345633,263492,44
345634,917434,69
345636,99356,84
345637,790650,65
345645,590172,64
345655,930551,69
345667,605949,64
345669,847884,65
345673,77512,84
345676,242191,44
345677,166467,21
345682,344215,48
345693,421311,19
345699,860709,65
345705,547014,36
345709,807874,65
345709,359762,48
345727,154569,21
345728,197501,21
345731,257712,44
345734,561085,36
345738,539431,36
345741,454698,19
345748,671565,64
345758,101627,84
345770,424717,19
345775,967617,69
345778,323144,48
345779,652652,64
345784,573018,36
345804,884245,69
345817,921366,69
345825,668083,64
345837,835962,65
345860,439047,19
345881,70584,84
345896,245843,44
345904,711338,40
345908,453683,19
345911,584286,36
345912,718809,40
345913,334423,48
345917,370822,48
345917,916548,69
345933,76035,84
345935,921035,69
345937,279334,44
345941,58035,84
345945,345562,48
345950,908293,69
345952,74612,84
345957,78788,84
345971,933736,69
345974,675480,64
345978,141643,21
345982,605408,64
345982,591270,64
345990,445603,19
346000,948141,69
346002,788783,65
346012,421907,19
346013,695168,40
346018,198624,21
346034,905516,69
346034,359476,48
346035,914951,69
346035,872420,69
346039,324134,48
346041,733899,40
346041,734576,40
346045,830594,65
346049,480184,19
346051,936682,69
346053,369151,48
346065,951625,69
346071,333118,48
346073,237490,44
346086,448894,19
346091,775979,65
346098,83604,84
346105,457506,19
346108,146669,21
346110,447163,19
346112,875163,69
346119,521977,36
346126,244614,44
346133,176913,21
346136,589480,64
346141,544511,36
346148,898501,69
346170,816407,65
346171,68081,84
346185,702263,40
346190,521750,36
346193,537810,36
346193,753778,40
346193,265331,44
346214,811951,65
346226,545405,36
346232,64122,84
346233,737486,40
346245,107979,84
346250,472300,19
346251,914686,69
346251,679459,40
346261,277342,44
346265,445549,19
346269,91473,84
346281,841638,65
346282,758081,40
346284,504301,36
346285,808618,65
346290,237742,44
346291,101823,84
346316,519742,36
346317,443477,19
346317,384119,48
346317,92241,84
346322,624740,64
346346,414340,19
346359,839860,65
346365,709802,40
346371,381713,48
346376,835862,65
346390,66391,84
346390,449998,19
346392,837710,65
346393,151030,21
346399,647373,64
346405,830454,65
346410,543501,36
346418,635903,64
346426,718777,40
346426,274817,44
346431,46949,84
346436,638438,64
346437,795334,65
346440,181419,21
346467,386732,48
346472,80084,84
346472,139873,21
346476,867758,69
346478,632517,64
346492,433372,19
346511,532498,36
346516,153979,21
346525,294882,44
346531,469954,19
346532,667249,64
346537,97683,84
346539,375039,48
346539,559670,36
346540,643105,64
346542,359625,48
346568,629908,64
346574,235563,44
346574,505959,36
346575,76709,84
346582,121507,84
346583,618176,64
346604,183309,21
346604,821499,65
346607,719734,40
346610,305516,44
346614,285014,44
346623,358732,48
346623,671636,64
346630,815761,65
346636,636293,64
346638,345347,48
346639,195973,21
346641,275334,44
346651,833467,65
346652,62196,84
346660,95264,84
346666,241034,44
346679,151302,21
346683,408699,19
346687,938380,69
346689,560869,36
346696,260732,44
346699,918371,69
346711,321747,48
346716,827806,65
346728,935664,69
346752,223199,44
346755,825714,65
346759,822932,65
346760,294475,44
346765,807923,65
346770,366635,48
346773,351208,48
346778,648583,64
346785,542112,36
346788,912739,69
346789,706461,40
346798,162447,21
346810,584305,36
346821,889926,69
346821,557525,36
346821,283079,44
346826,946329,69
346829,237867,44
346832,428347,19
346835,728321,40
346835,180495,21
346841,342807,48
346859,610944,64
346860,369725,48
346863,265480,44
346869,899320,69
346877,545529,36
346888,832817,65
346893,542563,36
346897,290487,44
346900,157660,21
346901,153564,21
346914,457260,19
346916,633820,64
346924,797503,65
346931,403147,48
346945,87537,84
346947,869411,69
346953,174997,21
346960,339598,48
346963,899522,69
346967,205614,21
346985,355393,48
346998,889014,69
347004,197185,21
347016,903326,69
347023,714931,40
347030,308808,44
347033,553599,36
347039,910950,69
347045,429217,19
347046,831154,65
347052,561933,36
347064,442721,19
347066,686229,40
347074,807359,65
347082,581680,36
347084,163880,21
347085,197047,21
347089,123504,84
347100,547697,36
347136,103683,84
347136,414722,19
347142,811793,65
347146,353599,48
347147,641732,64
347149,222615,44
347153,825993,65
347157,114527,84
347160,99379,84
347160,396515,48
347161,711430,40
347171,616190,64
347186,723021,40
347188,768758,40
347194,531618,36
347202,735098,40
347206,203497,21
347211,45373,84
347223,453362,19
347224,842294,65
347229,84868,84
347238,193828,21
347249,470946,19
347253,880898,69
347264,926263,69
347267,873355,69
347270,518723,36
347272,57589,84
347272,389796,48
347276,909954,69
347291,364887,48
347301,354675,48
347346,351266,48
347355,668655,64
347356,731186,40
347376,605392,64
347382,904850,69
347386,530226,36
347387,924297,69
347390,537880,36
347394,774668,65
347408,472897,19
347411,574736,36
347412,404778,19
347413,947913,69
347431,850297,65
347433,540610,36
347438,422137,19
347447,919570,69
347454,835665,65
347459,826694,65
347468,718221,40
347472,184947,21
347481,659107,64
347481,354266,48
347496,851670,65
347505,858124,65
347515,825288,65
347521,706065,40
347522,745046,40
347524,62827,84
347526,559651,36
347529,540691,36
347531,434667,19
347543,939954,69
347549,598503,64
347550,154160,21
347560,649433,64
347571,816295,65
347582,381962,48
347589,456774,19
347604,618451,64
347606,488317,19
347615,360507,48
347620,921286,69
347620,332623,48
347621,349196,48
347626,428563,19
347650,119200,84
347651,82374,84
347651,741604,40
347654,237748,44
347658,481318,19
347668,169059,21
347669,923157,69
347675,637929,64
347686,255341,44
347688,312424,48
347692,233828,44
347699,310262,44
347703,916067,69
347708,545112,36
347727,720520,40
347731,169527,21
347772,933297,69
347780,508656,36
347787,39431,84
347795,932015,69
347799,710415,40
347801,600702,64
347802,74621,84
347814,591225,64
347830,554401,36
347841,82311,84
347851,157097,21
347860,602699,64
347876,417223,19
347878,612398,64
347885,84158,84
347893,562273,36
347894,924934,69
347895,306857,44
347895,720921,40
347896,244621,44
347904,534357,36
347926,512515,36
347933,426059,19
347939,55911,84
347949,85011,84
347951,159072,21
347960,448137,19
347964,544607,36
347989,252354,44
347991,444012,19
347993,594795,64
348000,887369,69
348000,831428,65
348009,488472,19
348018,786732,65
348029,316886,48
348029,536865,36
348031,276526,44
348033,390207,48
348034,713580,40
348034,451373,19
348037,269647,44
348040,561028,36
348040,319675,48
348043,794541,65
348056,884885,69
348062,442714,19
348081,267207,44
348083,737479,40
348089,360781,48
348095,653719,64
348097,727609,40
348098,457481,19
348117,546727,36
348117,407811,19
348124,821153,65
348131,788199,65
348135,799940,65
348135,789231,65
348136,862908,65
348143,141297,21
348149,528187,36
348152,687557,40
348153,446383,19
348162,79767,84
348186,280715,44
348191,654433,64
348205,482879,19
348221,617249,64
348227,81705,84
348229,542463,36
348232,949317,69
348242,45030,84
348251,650670,64
348256,195425,21
348266,725213,40
348280,570817,36
348281,822605,65
348281,65652,84
348284,361592,48
348295,902452,69
348297,384020,48
348300,886614,69
348307,365994,48
348314,373153,48
348314,223921,44
348323,914492,69
348324,267259,44
348326,911476,69
348334,100835,84
348339,628574,64
348339,588602,64
348350,893752,69
348352,410307,19
348356,828473,65
348360,172168,21
348366,149254,21
348367,906389,69
348371,521210,36
348372,656916,64
348382,813873,65
348394,160595,21
348395,834990,65
348398,848915,65
348422,748196,40
348424,677312,64
348427,764963,40
348435,60104,84
348439,380308,48
348442,660640,64
348450,629723,64
348456,91157,84
348457,174465,21
348469,639342,64
348476,449612,19
348488,158198,21
348489,656353,64
348493,835716,65
348501,291525,44
348505,807759,65
348505,376699,48
348506,498168,36
348506,66096,84
348517,329769,48
348519,829764,65
348525,693510,40
348556,713965,40
348568,245521,44
348572,461999,19
348574,348335,48
348580,705035,40
348581,392032,48
348583,580963,36
348587,670847,64
348591,746540,40
348594,884584,69
348601,818169,65
348626,629045,64
348628,92545,84
348635,613533,64
348643,318401,48
348649,628002,64
348670,475037,19
348681,749107,40
348681,587399,36
348686,490865,19
348688,50376,84
348704,583114,36
348705,920487,69
348706,203954,21
348708,722367,40
348711,570088,36
348721,796760,65
348730,442981,19
348735,247853,44
348741,201851,21
348745,258895,44
348753,451836,19
348769,488688,19
348794,131680,21
348795,560450,36
348796,180722,21
348815,927173,69
348818,166534,21
348823,435298,19
348833,642529,64
348837,473444,19
348838,594412,64
348839,895037,69
348852,720815,40
348862,341313,48
348878,257658,44
348880,699073,40
348896,303741,44
348897,449280,19
348912,518657,36
348920,75478,84
348941,926904,69
348943,119185,84
348946,833567,65
348949,700897,40
348952,738593,40
348959,458481,19
348978,220829,21
348980,529001,36
348981,650927,64
348986,104047,84
348988,593512,64
348993,520641,36
349003,170722,21
349008,617620,64
349025,699018,40
349031,352953,48
349034,911109,69
349034,709869,40
349041,277915,44
349043,564314,36
349049,724685,40
349050,572318,36
349056,921085,69
349058,762817,40
349065,246369,44
349067,799361,65
349067,892306,69
349071,819081,65
349072,516941,36
349079,282225,44
349079,251078,44
349098,455847,19
349106,231005,44
349110,921630,69
349115,899253,69
349126,275222,44
349129,204949,21
349133,851415,65
349162,46113,84
349166,184508,21
349170,290546,44
349172,519872,36
349173,259721,44
349182,482572,19
349185,884733,69
349187,905023,69
349188,922663,69
349191,548969,36
349202,510422,36
349202,657084,64
349212,135372,21
349216,240210,44
349219,761731,40
349220,192286,21
349224,365053,48
349239,179797,21
349244,831901,65
349245,71244,84
349253,81654,84
349257,842017,65
349260,136182,21
349266,824210,65
349278,319129,48
349287,629309,64
349293,56083,84
349294,579921,36
349301,363070,48
349307,621957,64
349308,936371,69
349312,302688,44
349319,291481,44
349321,606013,64
349336,708978,40
349336,818826,65
349340,270608,44
349342,235670,44
349350,174071,21
349351,360783,48
349354,198400,21
349354,157431,21
349363,935922,69
349366,374631,48
349371,47433,84
349382,916797,69
349384,339425,48
349404,732400,40
349411,800967,65
349423,530847,36
349426,338877,48
349429,175862,21
349431,173141,21
349439,413073,19
349441,130662,21
349453,341979,48
349456,841539,65
349458,192089,21
349477,633631,64
349489,914641,69
349491,234819,44
349496,850413,65
349502,384289,48
349503,156656,21
349511,436761,19
349517,905488,69
349517,200495,21
349528,904229,69
349536,257885,44
349546,491549,19
349567,553922,36
349569,172967,21
349574,476586,19
349578,493024,19
349599,523679,36
349612,95891,84
349615,636221,64
349617,167315,21
349624,475497,19
349626,390649,48
349639,947177,69
349642,780627,65
349652,351361,48
349665,889026,69
349667,356320,48
349683,694506,40
349684,601559,64
349691,761824,40
349701,736635,40
349703,360709,48
349716,274186,44
349725,61366,84
349730,173994,21
349737,750069,40
349737,539157,36
349738,172964,21
349744,743950,40
349749,388875,48
349753,461873,19
349758,782665,65
349767,214935,21
349767,801220,65
349770,478873,19
349774,193525,21
349774,253261,44
349791,722792,40
349795,440707,19
349801,242208,44
349810,476880,19
349825,727816,40
349829,540842,36
349840,629904,64
349853,722113,40
349864,263610,44
349871,143443,21
349877,236399,44
349880,238684,44
349886,327239,48
349886,527696,36
349889,924628,69
349889,799934,65
349890,146623,21
349896,830099,65
349897,631161,64
349903,98478,84
349904,864807,69
349904,830887,65
349913,416899,19
349923,312443,48
349927,62796,84
349927,931243,69
349929,809524,65
349930,148839,21
349931,733108,40
349943,313994,48
349944,569458,36
349945,745171,40
350001,903061,69
350016,347967,48
350019,710588,40
350023,134366,21
350023,340791,48
350028,154826,21
350071,728614,40
350078,667641,64
350086,372216,48
350095,181411,21
350102,531922,36
350113,788076,65
350115,830093,65
350117,76599,84
350129,329131,48
350136,611525,64
350144,51206,84
350150,370638,48
350152,715906,40
350154,731328,40
350156,708711,40
350156,347249,48
350157,399050,48
350170,831766,65
350171,368956,48
350191,710852,40
350218,285007,44
350220,848506,65
350221,797177,65
350223,273458,44
350230,506708,36
350235,55056,84
350240,719851,40
350249,874898,69
350258,806749,65
350265,550247,36
350266,728565,40
350266,444562,19
350271,646845,64
350275,468096,19
350276,661838,64
350277,616779,64
350287,270107,44
350290,370373,48
350298,449616,19
350299,186140,21
350299,454474,19
350300,726161,40
350302,142098,21
350310,158457,21
350322,172790,21
350325,800658,65
350335,822603,65
350352,59297,84
350356,832765,65
350358,533555,36
350365,275230,44
350372,535145,36
350372,172724,21
350377,725884,40
350379,920595,69
350380,167736,21
350381,505754,36
350381,712905,40
350387,788267,65
350395,614350,64
350397,175082,21
350403,908622,69
350412,486418,19
350416,661932,64
350422,417242,19
350428,807150,65
350446,169711,21
350448,593268,64
350451,780636,65
350456,311302,44
350458,896572,69
350463,522612,36
350470,604897,64
350483,187025,21
350489,440839,19
350490,795635,65
350496,610325,64
350499,751241,40
